timestamp,birth_date,birth_place,college,college_conf,height,high_school,jersey_no,player_id,player_name,position,rookie_year,status,weight,draft_year,draft_round,draft_number,team_id,team_market,team_name
1554617543,1991-05-31,"Thomaston, GA, USA",Baylor,Big Twelve Conference,75,Midlothian (TX),14,609ab653-c3d4-4138-a2d9-c697a34174ad,Bryce Petty,QB,2015.0,R01,230.0,2015,4,103,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,New York,Jets
1554617543,1991-02-14,"Coldwater, OH, USA",Ball State,Mid-American Conference,75,Coldwater (OH),3,5881b91d-5797-49f9-b0a1-becbb7068ee7,Keith Wenning,QB,2014.0,A01,225.0,2014,6,194,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Baltimore,Ravens
1554617543,1993-10-30,"Honolulu, HI, USA",Oregon,Pacific Twelve Conference,76,Saint Louis (HI),8,7c16c04c-04de-41f3-ac16-ad6a9435e3f7,Marcus Mariota,QB,2015.0,A01,222.0,2015,1,2,d26a1ca5-722d-4274-8f97-c92e49c96315,Tennessee,Titans
1554617543,1988-01-13,"Kansas City, MO, USA",Kansas State,Big Twelve Conference,78,Grandview (MO),5,8c7cd76d-74a0-4440-885a-07f92f9a75d7,Josh Freeman,QB,2009.0,A01,248.0,2009,1,17,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Tampa Bay,Buccaneers
1554617543,1988-03-13,"Grand Terrace, CA, USA",Southern Utah,Big Sky Conference,77,Colton (CA),4,c6345d52-4a43-4bc2-80bb-d25480f10527,Brad Sorensen,QB,2013.0,A01,230.0,2013,7,221,9dbb9060-ba0f-4920-829e-16d4d9246b5d,San Diego,Chargers
1554617543,1991-12-26,"Windermer, FL, USA",Northwestern,Big Ten Conference,75,Olympia (FL),3,e23dc743-ecee-4cf3-a263-69d3da3bae94,Trevor Siemian,QB,2015.0,A01,220.0,2015,7,250,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Denver,Broncos
1554617543,1987-11-08,"Oklahoma City, OK, USA",Oklahoma,Big Twelve Conference,76,Putnam City North (OK),9,cc3640b0-7560-431f-84ab-599e9dc8cac6,Sam Bradford,QB,2010.0,A01,224.0,2010,1,1,39f349de-6463-4803-ad70-f1e0f144f5ed,St. Louis,Rams
1554617543,1993-06-15,"Chandler, AZ, USA",UCLA,Pacific Twelve Conference,75,Chandler (AZ),7,e97f5ca9-186e-4346-ae65-1cd757ada455,Brett Hundley,QB,2015.0,A01,226.0,2015,5,147,a20471b4-a8d9-40c7-95ad-90cc30e46932,Green Bay,Packers
1554617543,1994-01-06,"Bessemer, AL, USA",Florida State,Atlantic Coast Conference,76,Hueytown (AL),3,fb3b36fc-b985-4807-8199-d038d7e62a93,Jameis Winston,QB,2015.0,A01,231.0,2015,1,1,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Tampa Bay,Buccaneers
1554617543,1991-05-29,"Vancouver, WA, USA",Colorado State,Mountain West Conference,74,Heritage (WA),9,5b64cbb5-0af6-4efc-a441-31c1f33d2eab,Garrett Grayson,QB,2015.0,A01,220.0,2015,3,75,0d855753-ea21-4953-89f9-0e20aff9eb73,New Orleans,Saints
1554617543,1992-04-25,"San Jose, CA, USA",Oregon State,Pacific Twelve Conference,78,Foothill (CA),14,91ead748-e3b0-4926-bd3b-3e327b44e6bc,Sean Mannion,QB,2015.0,A01,231.0,2015,3,89,39f349de-6463-4803-ad70-f1e0f144f5ed,St. Louis,Rams
1554617543,1992-12-11,"West Palm Beach, FL, USA",North Carolina State,Atlantic Coast Conference,76,William T. Dwyer (FL),7,ad2258ab-67f0-41c2-bcf3-f3ba145187dc,Jacoby Brissett,QB,2016.0,A01,235.0,2016,3,91,97354895-8c77-4fd4-a860-32e62ea7382a,New England,Patriots
1554617543,1991-10-06,"Davie, FL, USA",Western Kentucky,Conference USA,75,North Broward Prep (FL),7,0b2fccc4-945f-439d-a6df-9db87fb87398,Brandon Doughty,QB,2016.0,A01,212.0,2016,7,223,4809ecb0-abd3-451d-9c4a-92a90b83ca06,Miami,Dolphins
1554617543,1992-09-29,"Cleveland, OH, USA",Ohio State,Big Ten Conference,77,Glenville,7,92c02ef1-8400-4f5a-9420-6458755e14d4,Cardale Jones,QB,2016.0,A01,250.0,2016,4,139,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Buffalo,Bills
1554617543,1995-02-14,"Lehighton, PA, USA",Penn State,Big Ten Conference,76,Fork Union Military (VA),5,8f924766-111c-4cf2-a13b-2221e1013909,Christian Hackenberg,QB,2016.0,P01,228.0,2016,2,51,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,New York,Jets
1554617543,1993-04-23,"Oviedo, FL, USA",Louisiana Tech,Conference USA,76,Hagerty (FL),6,4d517d8f-fe4d-4c89-9a2a-fee836ba4a71,Jeff Driskel,QB,2016.0,A01,231.0,2016,6,207,f0e724b0-4cbf-495a-be47-013907608da9,San Francisco,49ers
1554617543,1993-05-11,"Bakersfield, CA, USA",Southern California,Pacific Twelve Conference,73,Bakersfield Centennial (CA),6,573f7acc-376b-4f37-8039-5c4c15c4a508,Cody Kessler,QB,2016.0,A01,215.0,2016,3,93,d5a2eb42-8065-4174-ab79-0a6fa820e35e,Cleveland,Browns
1554617543,1992-10-20,"McLean, VA, USA",Stanford,Pacific Twelve Conference,75,Gonzaga College (DC),9,cd571cfc-9b44-4b69-a801-431db9aaa85e,Kevin Hogan,QB,2016.0,A01,218.0,2016,5,162,6680d28d-d4d2-49f6-aace-5292d3ec02c2,Kansas City,Chiefs
1554617543,1992-09-05,"Fayetteville, AR, USA",Arkansas,Southeastern Conference,74,Fayetteville (AR),8,a8c3bcd7-69d0-4c5e-a876-6b33857942bc,Brandon Allen,QB,2016.0,A01,214.0,2016,6,201,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Jacksonville,Jaguars
1554617543,1993-01-29,"Hinckley, OH, USA",Michigan State,Big Ten Conference,76,Walsh Jesuit (OH),18,f1ec6243-aaca-4237-85fb-9699bc90aa09,Connor Cook,QB,2016.0,A01,217.0,2016,4,100,1c1cec48-6352-4556-b789-35304c1a6ae1,Oakland,Raiders
1554617543,1994-02-12,"San Antonio, TX, USA",Memphis,American Athletic Conference,79,Trinity Christian (FL),12,19e253df-b121-43e4-a222-6df5fa8ad93f,Paxton Lynch,QB,2016.0,A01,244.0,2016,1,26,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Denver,Broncos
1554617543,1993-07-29,"Sulphur, LA, USA",Mississippi State,Southeastern Conference,74,Haughton (LA),4,86197778-8d4b-4eba-affe-08ef7be7c70b,Dak Prescott,QB,2016.0,A01,238.0,2016,4,135,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Dallas,Cowboys
1554617543,1993-10-07,"Modesto, CA, USA",Indiana,Big Ten Conference,78,Modesto Christian (CA),7,e1c506bd-9e36-45e7-b2b9-fff6a9728a06,Nate Sudfeld,QB,2016.0,A01,227.0,2016,6,187,22052ff7-c065-42ee-bc8f-c4691c50e624,Washington,Redskins
1554617543,1992-12-30,"Bismark, ND, USA",North Dakota State,Missouri Valley Football Conference,77,Bismark Century (ND),11,e9a5c16b-4472-4be9-8030-3f77be7890cb,Carson Wentz,QB,2016.0,A01,237.0,2016,1,2,386bdbf9-9eea-4869-bb9a-274b0bc66e80,Philadelphia,Eagles
1554617543,1993-01-21,"Miami, FL, USA",Michigan,Big Ten Conference,75,St. Thomas Aquinas (FL),14,bfd0c6e3-dc98-4280-bd6a-f82902c0f46b,Jake Rudock,QB,2016.0,A01,212.0,2016,6,191,c5a59daa-53a7-4de0-851f-fb12be893e9e,Detroit,Lions
1554617543,1990-02-08,"Ada, OH, USA","Miami, O.",Mid-American Conference,75,Ada (OH),3,40a19e4d-a6c1-4bee-a7b4-5ed61ae75323,Zac Dysert,QB,2013.0,A01,221.0,2013,7,234,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Denver,Broncos
1554617543,1994-10-14,"Novato, CA, USA",California,Pacific Twelve Conference,76,Marin Catholic (CA),16,aba8f925-ffbf-4654-bfa7-a25d3d237494,Jared Goff,QB,2016.0,A01,223.0,2016,1,1,2eff2a03-54d4-46ba-890e-2bc3925548f3,Los Angeles,Rams
1554617543,1994-05-04,"Jacksonville, FL, USA",Pittsburgh,Atlantic Coast Conference,74,Bartram Trail,2,4e4ba1f9-35c6-4e41-85f5-d8f12d32f459,Nathan Peterman,QB,2017.0,A01,225.0,2017,5,171,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Buffalo,Bills
1554617543,1995-01-26,"Alpharetta, GA, USA",Tennessee,Southeastern Conference,75,Alpharetta (GA),5,15bedebc-839e-450a-86f6-1f5ad1f4f820,Joshua Dobbs,QB,2017.0,A01,216.0,2017,4,135,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Pittsburgh,Steelers
